city,final_hub,name,address,accreditation_type,website,phone,lat,lng,nabh_speciality_codes,nabh_speciality_names,nabh_speciality_count,match_type,match_score,Hospital Id,Hospital Name,State,District,Hospital Contact,Current Specialities,Hospital Type,Empanelment Type,Application Status,Hospital Address,pmjay_speciality_count,final_city,p_focused_specialities,p_focused_count,unified_specialities,unified_count,unified_score,super_specialities_score_v2,google_rating,google_reviews,Unnamed: 34,Hospital_type,diff_score,unified_specialities_updated,market_alignment_score,Hospital_type_v3,New_Types_V2,reviews_phone,reviews_website,reviews_lat,reviews_lng,New_Types
mumbai,MUMBAI,vikaas hospitals - a unit of swarnandhra medicare pvt ltd.,"TANK ROAD END OF SHANKAR LANE  ORLEM CHURCH MALAD WEST , Guntur, Andhra Pradesh, 400064",Empaneled,,,19.195491,72.8375161,CAR|DIA|MED|NEU|NPH|ONC|OPH|SUR|URO,Cardiology|Dialysis|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|MED|NEU|NPH|ONC|URO,7,7,3.32,4.8,927,,ADVANCED,8.99,CAR|DIA|MED|NEU|NPH|ONC|OPH|SUR|URO,8.99,ADVANCED,Standard Secondary General,077319 60108,https://vikaashospitals.com/,16.2934929,80.441253,Standard Secondary General
mumbai,MUMBAI,bhatia hospital,"Tukaram Javaji Marg, Tardeo, Grant Road West  Mumbai - 400007, Maharashtra",Accredited,https://www.bhatiahospital.org/,+91 22 6666 0000,18.96509,72.8158458,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.91,4.1,1146,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Advanced Multispecialty,,https://about.me/hospital43b/edit/spotlight,18.9657267,72.8132752,Advanced Multispecialty
mumbai,MUMBAI,surana hospital & research centre,"6B/6C, Tank Road , End of Shankar Lane, Next to skywalk Tower, Near Orlem Church, Malad (W), Mumbai 400064, Mumbai, Maharashtra, 400064",Certified,https://suranahospital.in/location/malad/surana,+91 22 2802 2122,19.1961834,72.8388986,CAR|DIA|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,Cardiology|Dialysis|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,8,NABH+PMJAY,94.12,HOSP27P129990,SURANA HOSPITAL AND RESEARCH CENTRE ,MAHARASHTRA,MUMBAI,9137955063,"M1, M2, S8, M7, S7, M3, M4, M5, M6, S1, S10, S11, S12, S13, S14, S15, S16, S2, S4, S5, S6, S9",Private(Not For Profit),Only CGHS,Hospital Approved for Empanelment,,22,MUMBAI,"M1, S8, M7, S7, M5, M6, S1, S12, S13, S15, S5",4,CAR|DIA|EMD|MED|NEU|NPH|ONC|ORT|URO,9,9.4,3.56,4.2,679,,TERTIARY,9.94,CAR|DIA|EMD|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,9.94,TERTIARY,Advanced Multispecialty,022 2802 2122,https://suranahospital.in/location/malad/surana,19.1990805,72.83847,Advanced Multispecialty
mumbai,MUMBAI,mayuresh hospital (a unit of acahs),"AB 1st floor Mayuresh Trade Center Washi Turbhe road, Sector 19-A, Washi Thane 400703, Thane, Maharashtra, 400703",Accredited,,,19.0736856,73.0121008,CAR|DIA|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Dialysis|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,10,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,10,10,3.78,4.4,294,,ADVANCED,10,CAR|DIA|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,ADVANCED,Standard Secondary General,080 4805 4084,https://www.mayureshhospital.org/,19.0736943,73.0119059,Standard Secondary General
mumbai,MUMBAI,"shushrusha heart care centre & speciality hospital, navi mumnbai","Plot No. 22 A , Phase III ,Palm Beach Rd,, Sector-6, Nerul ( West), Navi Mumbai, Thane, Maharashtra, India, 400706",Accredited,http://www.shushrusha.in/,+91 91527 00275,19.0418091,73.0081302,CAR|MED|OPH|SUR,Cardiology|General Medicine|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|MED,2,2,1.6,4.1,507,,CORE,4.73,CAR|MED|OPH|SUR,4.73,CORE,Boutique Super-Specialty,091527 00275,https://shushrushaheartcare.in/,19.0430528,73.0096964,Boutique Super-Specialty
mumbai,MUMBAI,mpct hospital,"Plot No. 7, Sector-4  Near Swami Vivekanand School, Sanpada, Thane  Navi Mumbai - 400705, Maharashtra",Accredited,,,19.0631813,73.013812,CAR|EMD|END|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Hepatology|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|HEP|MED|NEU|NPH|ONC|ORT|URO,11,11,4,4.3,1263,,TERTIARY,10,CAR|EMD|END|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,10,TERTIARY,Advanced Multispecialty,095136 31880,https://suranahospital.in/location/navi-mumbai/mpct,19.0630462,73.0125691,Advanced Multispecialty
mumbai,MUMBAI,kokilaben dhirubhai ambani hospital,"NEAR DAKC GATE NO4,THANE BELAPUR ROAD, Navi Mumbai, Maharashtra, 400710",Accredited,https://navimumbai.kokilabenhospital.com/,+91 22 7197 9797,19.1146631,73.0084449,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.91,4.5,8025,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Tertiary Corporate,022 4269 6969,https://www.kokilabenhospital.com/,19.1311486,72.8249161,Tertiary Corporate
mumbai,MUMBAI,aci cumballa hill multi specialty hospital,"93/95, August Kranti Marg, Kemps Corner  Mumbai - 400036, Maharashtra",Accredited,https://asiancancerinstitute.com/,,18.963517,72.8087827,CAR|EMD|GAS|MED|ONC|OPH|ORT|SUR|URO,Cardiology|Emergency Medicine|Gastroenterology|General Medicine|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|GAS|MED|ONC|ORT|URO,7,7,3.05,4.6,752,,ADVANCED,8.67,CAR|EMD|GAS|MED|ONC|OPH|ORT|SUR|URO,8.67,ADVANCED,Advanced Multispecialty,,https://asiancancerinstitute.com/,18.963517,72.8087827,Advanced Multispecialty
mumbai,MUMBAI,sir h.n. reliance foundation hospital and research centre,"Rajaram Mohan Roy Road, Prarthna Samaj, , Girgaon, Mumbai, Mumbai, Maharashtra, India, 400004",Accredited,https://www.rfhospital.org/,,18.9576862,72.8197762,CAR|EMD|GAS|MED|NEU|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Gastroenterology|General Medicine|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|GAS|MED|NEU|ONC|ORT|PUL|URO,9,9,3.56,4.8,11826,,TERTIARY,10,CAR|EMD|GAS|MED|NEU|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Tertiary Corporate,1800 890 1111,https://www.rfhospital.org/,18.958899,72.819948,Tertiary Corporate
mumbai,MUMBAI,terna speciality hospital and research centre,"Centre Plot No. – 12, Sector – 22  Opp. Nerul Railway Station, Phase II, Nerul (W), Thane  Navi Mumbai - 400706, Maharashtra",Accredited,,,19.0315347,73.0162787,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Dialysis|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.91,4,1531,,TERTIARY,10,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Standard Secondary General,022 6157 8300,https://ternahospital.org/,19.0315347,73.0162787,Standard Secondary General
mumbai,MUMBAI,"saifee hospital, maharishi karve marg","15/17 MAHARSHI KARVE MARG, OPP CHARNI ROARD RAILWAY STATION, MUMBAI, MUMBAI, Maharashtra, India, 400004",Accredited,https://www.saifeehospital.com/default.aspx,+91 22 6757 0111,18.9525093,72.8181749,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR,Cardiology|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|END|GAS|MED|NEU|NPH|ONC|ORT|PUL,9,9,3.65,4.3,2229,,TERTIARY,10,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR,10,TERTIARY,Advanced Multispecialty,022 6757 0111,https://www.saifeehospital.com/default.aspx,18.9525318,72.8182565,Advanced Multispecialty
mumbai,MUMBAI,"sai seva hospital, thane, maharashtra","Sai Seva . Row House B 1 Sector. 4, Thane, Maharashtra, 400708",Certified,,+91 22 2779 9529,19.1533242,72.9962075,CAR|MED|OPH|SUR,Cardiology|General Medicine|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|MED,2,2,1.6,4.2,172,,CORE,4.41,CAR|MED|OPH|SUR,4.41,CORE,Small Day-Care Clinics,,,19.191875,73.0069584,Small Day-Care Clinics
mumbai,MUMBAI,dr godbole's heart care centre private limited,"M. G. ROAD, OPPOSITE MARATHI SARASWATI SHCOOL, NAUPADA, THANE, THANE, Maharashtra, India, 400602",Accredited,http://www.godbolehospital.com/,+91 22 4111 6789,19.187048,72.967518,CAR|GAS|MED|NEU|OPH|ORT|SUR|URO,Cardiology|Gastroenterology|General Medicine|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,6,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|ORT|URO,6,6,2.88,4.5,1192,,ADVANCED,8.29,CAR|GAS|MED|NEU|OPH|ORT|SUR|URO,8.29,ADVANCED,Boutique Super-Specialty,022 4111 6789,http://www.godbolehospital.com/,19.1855096,72.9673749,Boutique Super-Specialty
mumbai,MUMBAI,shri mahavir jain hospital & pratap j aashar  cardiac centre,"Louis Wadi Circle, Hajuri Dargah Road  Thane - 400602, Maharashtra",Accredited,https://mahavirjainhospital.in/,+91 22 4962 1414,19.19576,72.962644,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.91,3.5,420,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Standard Secondary General,022 4962 1414,https://mahavirjainhospital.in/,19.194502,72.9595865,Standard Secondary General
mumbai,MUMBAI,bombay hospital & medical research centre,"12, New Marine Lines, New Marine Lines, Mumbai, Mumbai, Maharashtra, India, 400020",Accredited,https://bombayhospital.com/,+91 22 2206 7676,18.9389181,72.8286535,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,9,9,3.68,4.4,2521,,TERTIARY,10,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Advanced Multispecialty,022 2206 7676,https://bombayhospital.com/,18.9410686,72.827433,Advanced Multispecialty
mumbai,MUMBAI,apex multispeciality hospitals,"off western express highway,next to suswagat restaurant, Dattapada Road, Borivali ( East) - 400066, Mumbai, Borivali East, Mumbai, Mumbai, Maharashtra, India, 400066",Certified,https://apexgroupofhospitals.com/,+91 91366 65105,19.220843,72.863067,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,Cardiology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,8,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|NPH|ONC|ORT|URO,8,8,3.55,4.4,2226,,TERTIARY,9.98,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,9.98,TERTIARY,Advanced Multispecialty,091366 65105,https://apexgroupofhospitals.com/,19.2204083,72.8628826,Advanced Multispecialty
mumbai,MUMBAI,kaizen super specialty hospital,"Kaizen super speciality hospital, Ranka chambers, Ramchandra nagar, near nitin company junction, Thane west, Thane, Maharashtra, 400604",Empaneled,,,19.2002186,72.9627089,CAR|DIA|MED|NPH|OPH,Cardiology|Dialysis|General Medicine|Nephrology|Ophthalmology,4,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|MED|NPH,4,4,2.26,4.6,1048,,CORE,5.3,CAR|DIA|MED|NPH|OPH,5.3,CORE,Advanced Multispecialty,099301 90948,https://kaizenhospitals.com/,19.2002186,72.9627089,Advanced Multispecialty
mumbai,MUMBAI,dhankuvarben hospital,"Plot No. 620/C, Suvarna General Hospital Marg, Kastur Park, Mumbai Suburban, Maharashtra, 400092",Certified,,,19.2225356,72.8460091,CAR|DIA|MED|NPH|OPH|PUL|SUR|URO,Cardiology|Dialysis|General Medicine|Nephrology|Ophthalmology|Pulmonology|Surgery|Urology,6,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|MED|NPH|PUL|URO,6,6,2.62,3.7,23,,ADVANCED,5.85,CAR|DIA|MED|NPH|OPH|PUL|SUR|URO,5.85,ADVANCED,Standard Secondary General,,,19.2232821,72.8462306,Standard Secondary General
mumbai,MUMBAI,"mrr children's hospital (a unit of raptakos, brett & co. ltd.)","1st Pokhran Road, Vartak Nagar, Thane-West., Thane, Maharashtra, 400606",Certified,http://www.mrrch.com/,+91 22 6910 2000,19.2074571,72.9567191,CAR|NEU|NPH|ONC|OPH|ORT|PUL|SUR,Cardiology|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery,6,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|NEU|NPH|ONC|ORT|PUL,6,6,3.28,4.8,1460,,ADVANCED,9.43,CAR|NEU|NPH|ONC|OPH|ORT|PUL|SUR,9.43,ADVANCED,Boutique Super-Specialty,022 6910 2000,http://www.mrrch.com/,19.2118856,72.9597854,Boutique Super-Specialty
mumbai,MUMBAI,bethany hospital,"Pokhran Road No.2, Pokhran Road No.2, Thane, Thane, Maharashtra, India, 400610",Accredited,https://bethanyhospital.in/,+91 22 6911 5100,19.2074571,72.9567191,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,10,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,10,10,3.81,3.4,1099,,TERTIARY,10,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Standard Secondary General,022 6911 5100,https://bethanyhospital.in/,19.2199485,72.9618406,Standard Secondary General
mumbai,MUMBAI,siddhivinayak hospital,"S-1, Vedant Complex, Vartak Nagar,, Thane, Maharashtra, 400606",Certified,https://www.siddhivinayakhospitals.org/,+91 22 2588 3531,19.2060328,72.9610048,CAR|GAS|MED|NEU|NPH|OPH|ORT|SUR|URO,Cardiology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|NPH|ORT|URO,7,7,3.13,4.8,2471,,ADVANCED,9.12,CAR|GAS|MED|NEU|NPH|OPH|ORT|SUR|URO,9.12,ADVANCED,Standard Secondary General,084249 34073,,19.1121408,72.9332167,Standard Secondary General
mumbai,MUMBAI,nector superspeciality center llp,"NARMADA LAXMI INDUSTRIAL VARTAK NAGAR,THANE., Thane, Maharashtra, 400606",Certified,https://www.nectorhospital.com/,+91 77009 73300,19.2107023,72.9608927,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,9,9,3.68,4.7,468,,TERTIARY,9.83,CAR|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,9.83,TERTIARY,Small Day-Care Clinics,077009 73300,https://www.nectorhospital.com/,19.2105571,72.9611411,Small Day-Care Clinics
mumbai,MUMBAI,jupiter hospital,"Eastern express Highway , Near Cadbury Junction, Thane, Thane , Maharashtra, India, 400601",Accredited,,,19.2089691,72.9735514,CAR|EMD|END|GAS|MED|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,10,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|MED|NPH|ONC|ORT|PUL|URO,10,10,3.57,4.6,19139,,TERTIARY,10,CAR|EMD|END|GAS|MED|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Tertiary Corporate,0731 471 8111,https://www.jupiterhospital.com/indore/,22.6838092,75.8816723,Tertiary Corporate
mumbai,MUMBAI,medford multispeciality hospital,"MEDFORD HOSPITAL, Thane, Maharashtra, 400612",Certified,,+91 97690 00091,19.1603298,73.0280671,CAR|DIA|MED|NPH|OPH|ORT|PUL|SUR,Cardiology|Dialysis|General Medicine|Nephrology|Ophthalmology|Orthopedics|Pulmonology|Surgery,6,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|MED|NPH|ORT|PUL,6,6,2.56,4.7,1703,,ADVANCED,6.73,CAR|DIA|MED|NPH|OPH|ORT|PUL|SUR,6.73,ADVANCED,Standard Secondary General,097690 00091,,19.1603739,73.0279023,Standard Secondary General
mumbai,MUMBAI,mercurrey hospital,"High Street Mall, Kapurbawadi Junction, Majiwada,Thane,Maharashtra 400607., Thane, Maharashtra, 400607",Certified,,,19.217535,72.9798886,CAR|DIA|GAS|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,Cardiology|Dialysis|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|GAS|MED|NEU|NPH|ONC|ORT|URO,9,9,3.65,4.6,303,,TERTIARY,9.8,CAR|DIA|GAS|MED|NEU|NPH|ONC|OPH|ORT|SUR|URO,9.8,TERTIARY,Standard Secondary General,089288 55152,https://mercurreyhospital.com/,19.217411,72.9804638,Standard Secondary General
mumbai,MUMBAI,northern care superspeciality hospitals llp,"1ST,2ND,3RD FLOOR,BHARUCHA ROAD,NEAR CELEBRATION RESTAURANT,DAHISAR (EAST)400068, Mumbai Suburban, Maharashtra, 400068",Certified,,,19.247347,72.864386,CAR|GAS|MED|NEU|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Gastroenterology|General Medicine|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,8,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|ONC|ORT|PUL|URO,8,8,3.46,4.4,238,,ADVANCED,9.32,CAR|GAS|MED|NEU|ONC|OPH|ORT|PUL|SUR|URO,9.32,ADVANCED,Advanced Multispecialty,091529 60960,https://northerncaresuperspecialityhospital.com/,19.2483769,72.8640736,Advanced Multispecialty
mumbai,MUMBAI,medicover hospital   (a unit of sahrudaya healthcare pvt. ltd.),"Plot No.1, Seet 10,Near Bank of India  Opp. Elite Enclave Kharghar, Panvel  Raigad - 410210, Maharashtra",Accredited,https://www.medicoverhospitals.in/hospitals/maharashtra/navi-mumbai/?utm_source=google&utm_medium=organic&utm_campaign=gmb-navi-mumbai,+91 40 6833 4455,19.0362318,73.0776046,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Gastroenterology|General Medicine|Hepatology|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,4,4.7,12197,,TERTIARY,10,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Tertiary Corporate,040 6833 4455,https://www.medicoverhospitals.in/hospitals/maharashtra/navi-mumbai/?utm_source=google&utm_medium=organic&utm_campaign=gmb-navi-mumbai,19.0366875,73.0764375,Tertiary Corporate
mumbai,MUMBAI,horizon prime hospital,"Vibgyor, B- Wing,Ghodbunder Rd,  behind Ritu Nissan Showroom, Patlipada, Thane, Thane, Maharashtra, India, 400607",Accredited,http://prime.horizonhospital.com/,+91 22 6855 6855,19.2483054,72.975339,CAR|EMD|GAS|MED|NPH|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Gastroenterology|General Medicine|Nephrology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,8,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|GAS|MED|NPH|ORT|PUL|URO,8,8,2.97,4.6,3322,,ADVANCED,8.3,CAR|EMD|GAS|MED|NPH|OPH|ORT|PUL|SUR|URO,8.3,ADVANCED,Advanced Multispecialty,022 6855 6855,http://prime.horizonhospital.com/,19.2481901,72.975412,Advanced Multispecialty
mumbai,MUMBAI,bhaktivedanta hospital and research institute,"Bhaktivedanta Swami Marg, Srishti, Mira Road, Thane, Maharashtra, India, 401107",Accredited,https://www.bhaktivedantahospital.com/,+91 79 6900 2222,19.2712752,72.8674337,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,10,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,10,10,3.81,4.4,6026,,TERTIARY,10,CAR|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Standard Secondary General,079 6900 2222,https://www.bhaktivedantahospital.com/,19.2701049,72.8704989,Standard Secondary General
mumbai,MUMBAI,kharghar medicity hospital,"HALL NO 01 AND  HALL NO 02 PLOT NO C 23 SECTOR 07 KHARGHAR NAVI MUMBAI, Raigad, Maharashtra, 410210",Certified,https://www.khargharmedicityhospital.in/,+91 98998 97808,19.0700783,73.086066,CAR|MED|OPH|ORT|PUL|SUR,Cardiology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery,4,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|MED|ORT|PUL,4,4,2.11,4.3,1376,,ADVANCED,5.64,CAR|MED|OPH|ORT|PUL|SUR,5.64,ADVANCED,Advanced Multispecialty,070453 99388,https://www.khargharmedicityhospital.in/,19.034909,73.0683943,Advanced Multispecialty
mumbai,MUMBAI,nishkala healthcare pvt. ltd. (white lotus international hospital & research centre – holding company of suasth healthcare foundation),"Plot no1, Roadpali road, sector 20, Kalamboli, Navi Mumbail, Maharashtra 410218, Raigad, Maharashtra, 410218",Certified,,,19.0379611,73.0887671,CAR|EMD|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|MED|NEU|NPH|ONC|ORT|PUL|URO,9,9,3.59,,,,ADVANCED,9.33,CAR|EMD|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,9.33,ADVANCED,Not Matched,088793 07930,https://whitelotushospital.com/,19.0393375,73.0913382,Advanced Multispecialty
mumbai,MUMBAI,cordis criticare hospital,"2rd Floor, Raj Oaks, MTNL Rd, next to Don Bosco School, near Jangid Circle, Sai Baba Nagar, Mira Road East, Mira Bhayandar, Maharashtra 401107, Thane, Maharashtra, 401107",Certified,https://cordiscriticarehospital.in/,+91 98928 07591,19.281642,72.869525,CAR|MED|OPH|ORT,Cardiology|General Medicine|Ophthalmology|Orthopedics,3,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|MED|ORT,3,3,1.88,4.6,628,,CORE,4.96,CAR|MED|OPH|ORT,4.96,CORE,Advanced Multispecialty,098928 07591,,19.2812143,72.8692142,Advanced Multispecialty
mumbai,MUMBAI,wockhardt hospitals limited,"Unit: The Umrao Institute of Medical Sciences, Near Railway Station, Mira Road East, Thane, Thane, Maharashtra, India, 401107",Accredited,https://www.wockhardthospitals.com/mira-road/?utm_source=gmb,+91 81081 01104,19.284397,72.8622956,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery,10,NABH+PMJAY,100,HOSP27P128302,Wockhardt Hospitals Limited,MAHARASHTRA,MUMBAI,9870979077,"M1, M7, M5, S12, S5",Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,5,MUMBAI,"M1, M7, M5, S12, S5",5,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL,10,10,3.75,4.7,17261,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR,10,TERTIARY,Tertiary Corporate,082911 01001,https://www.wockhardthospitals.com/mumbai/?utm_source=gmb&utm_medium=mumbai-central&utm_campaign=websitebutton,18.9752117,72.8238875,Tertiary Corporate
